token,timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,acceleration_x,acceleration_y,acceleration_z,angular_rate_x,angular_rate_y,angular_rate_z,epsg,log_token
b'\xcc\xefd*\xaa\xe7[\xa6',1633942880112876,365322.4140273956,144122.6976823542,21.24094089127413,0.8934924076646624,0.0006178199442341124,-0.014552801607775325,-0.44884201197023205,6.170571120353751,-0.014916619357749948,-0.04408672993214453,0.5195272077745293,-0.04460893675394088,-0.01123888478805937,-5.430352280132449e-05,-0.010932037367053959,-0.002249649021720985,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'g\xa4\xfeM\xabXT\x8d',1633942880123307,365322.4507193002,144122.64672785279,21.234246490755574,0.8934738880181814,0.0006666499502236491,-0.014463715022611054,-0.44888168592098177,6.177773858860845,-0.015796679071477818,-0.04518661311780971,0.6514997067176569,-0.050199101090366835,-0.15301223909961162,-0.0038849358681020546,-0.0060524833704643215,-0.0018204937112040074,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'k\x931S\xd34WX',1633942880132620,365322.48434533575,144122.60116785334,21.23525929339889,0.8934673433663166,0.0006131745302373904,-0.014490598515863002,-0.44889392166700587,6.183791907657051,-0.016291066303254352,-0.04592066478463602,0.6579953031880018,-0.07203251345830253,-0.015110570198622268,-0.007922025714319167,-0.010502683422032592,-0.002678885045014581,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xaac\x0e\x91]\xe2_\xe0',1633942880142861,365322.5209391502,144122.5518327596,21.237906482385842,0.8934598652764171,0.0005306688741572225,-0.014523634368087337,-0.44890784307643256,6.188200842526224,-0.0178153178196418,-0.04686260627137517,0.6183775427295581,-0.23024514353595707,-0.21604784663166493,-0.007254453214319167,-0.007832393422032591,-0.0023927825450145808,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'>.|\xc7f\x99Z1',1633942880153518,365322.55856279144,144122.50076351385,21.239012736496687,0.893452727969354,0.0004657383815740131,-0.014531048094168426,-0.4489218803011996,6.19371346365119,-0.019928164201365936,-0.04994447034771532,0.5386991163046057,-0.22475635130938906,-0.2574417036519156,-0.010814891600906828,-0.007005935881298169,-0.002647096027345282,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa7\xb1\x89\x04\xb4^Tn',1633942880163407,365322.5919684904,144122.45466803032,21.241817987887718,0.8934426266577579,0.0003793485519015806,-0.014582316740200682,-0.44894040250800654,6.195721697279236,-0.020344983895024808,-0.049540783430988736,0.45433209240053185,-0.045739288739784514,-0.08658427557619866,-0.011784461184240161,-0.010574269839631499,-0.0008907445690119491,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x97o\x98\x08\xfdYZ\x02',1633942880173281,365322.6276266954,144122.40620455178,21.23400779078245,0.8934397702290398,0.00035735237991663804,-0.014472095753699316,-0.44894967169701,6.201680430805431,-0.021149221211606995,-0.05046046028285156,0.49254692857043775,-0.09199787710464642,0.04343310110024287,-0.014387994156095542,-0.007870681110850819,-0.001248401688612173,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b'""p\x03h\xfdKU\xb5'",1633942880182669,365322.6612886031,144122.360815799,21.236539423475882,0.8934378554986383,0.00023432910000863568,-0.014486710544654072,-0.4489530918363995,6.204440272352583,-0.02020107723317503,-0.047629358122856055,0.4836310336229019,0.01549376311451066,0.17920191522993123,-0.015932863763079747,-0.009930345246140027,0.00046820376681474814,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc2E\xabz\xbc\xcfV\x1f',1633942880193253,365322.69873147627,144122.3086901929,21.23735200337408,0.8934223582948024,0.00018199869236504401,-0.014487916543845254,-0.4489839160255614,6.210713991362012,-0.019769426520510797,-0.04705073326796201,0.5375252825403687,0.11342042048299325,0.10840558554502769,-0.01595894046029607,-0.008369836336380745,-0.0012484131059880442,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd4\xba\x8a\x9f\x8b\x1dX\xc8',1633942880202637,365322.73260414525,144122.2626833178,21.238402342014545,0.8934168805353048,0.00010958664597197542,-0.014489206406797862,-0.4489947978128847,6.217037200491894,-0.019207478246637596,-0.045783509546189996,0.6885838936716694,0.04545555544876222,0.18384019392184395,-0.014073187808173526,-0.0073554354613813025,-0.0021067806766040514,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x1b\xdb\x1e+sv^\xe1',1633942880213241,365322.7698296171,144122.21182634876,21.240708119715773,0.8933931557889311,3.849808777618847e-05,-0.014483137912717589,-0.44904221006893463,6.221841989358721,-0.01716695415861183,-0.04191295262441881,0.564139745249521,0.13264180980079987,0.2517674366104415,-0.012022786558173527,-0.004017572961381303,-0.0035372931766040525,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'5\xeb\xf4\xdc\xc6o[\x1c',1633942880222639,365322.8039356148,144122.1658232231,21.23386780218778,0.8933855835645589,3.3329378699524903e-05,-0.014339158319120979,-0.4490618960754344,6.226422723624146,-0.014745431152941224,-0.03932493012923863,0.4460337271578822,0.17821838754141395,0.22181322205795168,-0.010496922010114658,-0.001418824077008049,-0.0035373648139673947,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b't\xf3\xcc\x8e\x90\xb7[\x14',1633942880232967,365322.8413335947,144122.11512858246,21.235112099823418,0.8933783790809565,-1.2673414228897306e-05,-0.014326470113182404,-0.449076634756434,6.231240797438718,-0.01448200804550317,-0.03631681441625305,0.4765070259832846,0.006296660702530964,0.30922992572066477,-0.00941605572730086,-0.0018556365055413687,-0.002901593168703779,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'R\x81S\x92\x9e\xa1Z\x94',1633942880243390,365322.87866388634,144122.06396956538,21.237248579017898,0.8933579286158574,-5.1259730166990725e-05,-0.014343082739915634,-0.4491167829519853,6.236106703154213,-0.013031651104740978,-0.031802168461285724,0.5523170616167938,0.11707247527677715,0.3592945376966292,-0.006491452393967528,-0.003635829838874702,-0.003537376502037113,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe9\xef*\xd3\x97\xc5W\x85',1633942880253097,365322.9131078839,144122.01734694449,21.238450556381206,0.8933508096646842,-7.099043561344633e-05,-0.014330662946748857,-0.44913133706224284,6.241277261288353,-0.01147130520807874,-0.03066712069854416,0.5564305986672429,0.14641026048764413,0.11936384850470991,-0.005175370244091183,0.0004840130816710338,-0.003308551622231739,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xcePv\x84\x12\xd7Zt',1633942880263607,365322.95061559085,144121.96597682036,21.240759776997237,0.8933299732163387,-6.977181386396757e-05,-0.014367459566356502,-0.4491716043905701,6.245509936488458,-0.010799139908780295,-0.027873162462410284,0.526750798733704,0.05263128404835669,0.18454221828239303,0.001176105255908816,-8.819191832896627e-05,-0.004109638622231739,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'U`\xc0\xb7\xb9\x16[\xe8',1633942880273115,365322.98523259524,144121.9191978959,21.233026921620635,0.8933235667538162,1.729509592670465e-05,-0.014251808447092902,-0.4491880349465101,6.252114969588212,-0.010504574399769349,-0.02782329496892791,0.5813525393054183,0.010401852400241104,0.0796270432280464,0.00538183563697148,0.0031589980872303125,-0.003823590194614711,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'Y\xba\xf6C\xe1\xdaP\x18',1633942880283418,365323.0229607716,144121.868224723,21.23436649632741,0.8933153517863396,4.9684886826034605e-05,-0.014250403038741767,-0.44920441427872654,6.258039791822885,-0.010171435329926544,-0.026821299738536752,0.584170754200749,0.009843989362935696,0.07941279089478827,0.005381918094093166,0.003159275431649787,-0.0038235998209711435,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'V\x92\xb7\x10S\x1fV\x01',1633942880292692,365323.0563953412,144121.82316455737,21.23665182274434,0.8933101996182625,5.9145644414387734e-05,-0.014286960155474114,-0.4492134977149382,6.261496985986476,-0.010600000455907612,-0.02508221736691399,0.5466749417332488,-0.08892990758159906,0.08663555333895193,0.007413245844093167,0.0012853040566497872,-0.0023930873209711432,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd3\xff\x9b\x93\x1e\x03\\h',1633942880303261,365323.09326027805,144121.77276006457,21.238400060669726,0.8933062804476397,8.990050829398018e-05,-0.014326002173161595,-0.44922004284363365,6.265707177216233,-0.011578215522518276,-0.024478800106821186,0.5056991394335432,-0.05513905865545437,0.05953844930116263,0.005739525814838508,8.359742454697312e-05,-0.0009625733981253411,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe2\x1f\xfd|4`Z;',1633942880312758,365323.12706327025,144121.72655134558,21.240567913451677,0.8933169539183095,0.00011436766723405033,-0.014374140974654243,-0.44919727384901886,6.269338653930139,-0.01297380665258245,-0.022887266974854797,0.5253437758115755,-0.08700583290511989,0.09070981968909297,0.008386007208349304,-0.0007747580214290127,-0.0012486840543381565,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'K\xcb\xf8\x18/\x08X\xcc',1633942880323173,365323.1651329999,144121.6751890699,21.233820074728097,0.8933134979871302,0.00018624829773896147,-0.01428263405399093,-0.4492070413406817,6.275327834239177,-0.0140024286270216,-0.02195958303781434,0.5806530785539764,-0.1423609759614963,0.08932858519359659,0.006883982447505598,0.002086203401415203,-0.001892346368626598,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc9\xb3\x8eRWQR\xe5',1633942880333433,365323.20267316897,144121.62439228405,21.235197456150626,0.8933111500171101,0.0002277637248005313,-0.014300218585410205,-0.44921113201611934,6.280449039557032,-0.01630910637796323,-0.022125305620631863,0.5089539498533265,-0.23566728503216014,-0.02022057849002917,0.008843838378090442,0.0006559139137423964,-0.0012486247742422012,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'k\xea\xc6\xd1-\xfcP\x9f',1633942880342853,365323.2366934481,144121.5778277755,21.236840936372037,0.893308893122993,0.00025627735531054386,-0.014298603712998717,-0.44921565613984216,6.285966506390741,-0.01842887434907885,-0.02066799424511792,0.61693688868969,-0.2231332521088702,0.05922019998471048,0.005334314378090443,0.003421571413742396,-0.0027745047742422017,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'D\x12\xc7\xb1g\x9bX\x00',1633942880353558,365323.2752562659,144121.52553812007,21.2382563571019,0.8933085651357585,0.0002841454831971836,-0.014305333560489903,-0.44921607734826213,6.291540295832147,-0.020765049940434245,-0.021952260503945498,0.5394375157784524,-0.2271183550869998,-0.1323107770415377,0.0053343162685224555,0.001323483030548794,-0.0002949348241222185,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x93\xb8\xa5\xb5\x06mY\x1c',1633942880363122,365323.30974045483,144121.47820876018,21.239874093458454,0.8932883218634368,0.00030309217626512487,-0.014325162407666677,-0.4492556865299889,6.296147551328296,-0.022128314746752486,-0.0205418554498564,0.49993505850139824,-0.1870178780499482,0.08852156815515247,0.005116333411379598,-0.0017555248265940634,0.00022277446159206765,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'o\x0e\x95\xc2\xd7\x90X\x98',1633942880372891,365323.34544509987,144121.42973767244,21.23213706888262,0.8932921294370116,0.0003818260150622278,-0.014237699380207124,-0.4492508359604268,6.301871259331305,-0.024018177867681328,-0.020027093088796466,0.47328973057964974,-0.18803891125275962,0.1664290053502673,0.006526413408409869,-0.0032780028592447464,0.0012546832381282293,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x03\xc2\x98o\xcbF\\^',1633942880383317,365323.3835183237,144121.37829187172,21.234414603301712,0.8932910107979928,0.00037926314440260794,-0.014265909609077464,-0.4492521675072848,6.30500918041658,-0.02513149230745584,-0.018332668534782964,0.4286495540218527,-0.16902034900326596,0.09956363223723178,0.006669545725028417,0.0009422899280536965,-0.00010431319350245461,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'[@k@\x1d6W\x9f',1633942880392971,365323.41759731405,144121.33134596265,21.235780490407915,0.8932671277795494,0.0004103644949870552,-0.014281797381015197,-0.4492991211798917,6.31060701491353,-0.026389783545794635,-0.01870010402130598,0.6268624612258139,-0.14260478541304195,-0.045562075213731804,0.003121821247828416,0.0010566619722116421,0.0028711515206136587,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xdf\xa3\xe0\xfeJ\xd3Z\x83',1633942880403596,365323.4561135208,144121.27821809004,21.23683983379578,0.8932423676468966,0.00043422711988604394,-0.014270698048234883,-0.4493486744885213,6.317538452079932,-0.02776754993018702,-0.019629053290074333,0.5929811010345246,-0.13467014553183385,-0.09205956397569798,-0.0013413368031121758,0.0002984780160978749,0.0036863930977982583,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd1\xe6x\xae*?S\xfb',1633942880413169,365323.49055544304,144121.23162684336,21.23934499877585,0.8932483834396612,0.0003754776748741659,-0.01430401581467212,-0.4493357092759503,6.32105738295619,-0.028449489457890203,-0.019849487991026704,0.5933567250802586,-0.13509355796064065,-0.09217054155312528,-0.0013412889411611336,0.00029851932005391026,0.0036862248576738535,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b'XEmp,\xb9_\x13'",1633942880422593,365323.52508522663,144121.18491741715,21.2325966350381,0.8932513523043647,0.00038039088931573903,-0.01421079483768416,-0.4493327611239541,6.32537082979391,-0.028430952781149117,-0.02230891181702116,0.5158848692065346,-0.07073558836624548,-0.24889067882055826,-0.0014557988755328536,-8.78474058123212e-05,0.0017264227856275767,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x8bq\xb8\xce\x1bbXC',1633942880433033,365323.5632647291,144121.13296760374,21.233972607663503,0.8932571320080192,0.0003845689053919624,-0.014241797856030528,-0.4493202860069787,6.329523430991624,-0.02896981085234386,-0.02347165106797003,0.40788321280073925,-0.03581836000343384,-0.08229868132545344,0.003522396489797067,-0.004994321331815544,0.002613329834080257,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf0\x875gh\xe7ZV',1633942880443427,365323.60027955903,144121.0820124071,21.236673449999508,0.8932197195754707,0.0003611295762713305,-0.01431591307072205,-0.4493923194491624,6.33259805234665,-0.02870436941685217,-0.023088941293113258,0.518795947570489,-0.060441138453872986,-0.013275272508679497,0.0024188582755113527,-0.0031448730282441144,0.0027563810840802567,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa8\r\xf0\xdbK\x1bQ{',1633942880453013,365323.63482114166,144121.03494836588,21.237933398439885,0.8932262874835679,0.0003342869282015847,-0.014323252324996424,-0.44937905162947545,6.337578779364092,-0.028303140361034658,-0.023141852697335152,0.5408480478664518,0.06433312762822951,0.019845566025957218,-0.00441695345131206,-0.003993100938581241,0.0033999020751676054,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x9apZ\xd3\xa0\x9aX\xca',1633942880463510,365323.67267063446,144120.98371851273,21.240641503055578,0.893228917138009,0.00023926313248475695,-0.014366785831819025,-0.4493724956052338,6.341504349306796,-0.02690209883471239,-0.02193788234122529,0.5930801358523734,0.06991811046976462,0.07910800812499427,-0.00649119657631206,-0.004303045313581241,0.0022793339501676053,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xbd\x87\xe5-&_^K',1633942880473044,365323.7064185929,144120.93676604558,21.23310860913419,0.8932090052576831,0.0002804722404469812,-0.014286252481478912,-0.449414616197491,6.34730889003867,-0.02662190060180085,-0.022342852686210946,0.5914869774081551,0.07121219498880613,0.07932394008761044,-0.006491268200106976,-0.004303179042207788,0.002279332738948521,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xb6\x14l\x03\xd1\x0bP ',1633942880483555,365323.7448530519,144120.88476971653,21.235363932302914,0.8932126447575018,0.0002582148046577476,-0.014297659769684569,-0.4494070332065732,6.351177691423802,-0.025321625178738084,-0.019371046623340715,0.48646687401512634,0.07473688440941181,0.21815525384049272,0.002263611690754676,0.0009994906598438892,0.002069389972580685,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd1\xef4%\xd0[^9',1633942880493133,365323.77975414955,144120.83616596428,21.236109561670986,0.8931964275761944,0.00033311237917085134,-0.014279280455001021,-0.4494397990286957,6.356333937617734,-0.025521738518730793,-0.017767824252415326,0.41690113974451676,0.04974296714286725,0.14567086303206803,0.004952916675522408,0.004375444280632707,0.0015298804360291357,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'l\x15\xef\x00\x95\xbcS\xc3',1633942880502693,365323.8144736894,144120.78921598848,21.238534960043097,0.8932011672830429,0.00030827018954672703,-0.014306069973173446,-0.44942954519659994,6.359306378269085,-0.02465031420911519,-0.016100366920807963,0.5177686635566248,0.04358056498727288,0.10155936552753424,0.0032363793926097305,0.004375509757544417,0.0027559291576731023,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'4\x04\x89nO\x90[V',1633942880513145,365323.8523680943,144120.7364946464,21.239689145310937,0.8931995309489515,0.00033641362226372355,-0.014295745256746237,-0.44943310559637456,6.365353020220509,-0.025127489635357124,-0.015138115725618517,0.5282958279899278,0.05649187044519355,0.08768998914242575,-0.002589763312283035,0.001098212168934357,0.0019756497077549123,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x84\x7f\xa0}\x05\xddRg',1633942880523438,365323.89057332353,144120.68448153004,21.2318973189181,0.8932039629001632,0.00038061892912593444,-0.014141137247729899,-0.44942915351144674,6.371542251805161,-0.024102651941942912,-0.015269314560054509,0.48721163491593045,0.11134223986242257,0.04363844845221568,-0.006000624840609715,0.005029370317591737,0.001447998146386177,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b's~\x1b=\xa4\xf2X\xad',1633942880532647,365323.9244081845,144120.63872896298,21.234567218190897,0.8932051252046747,0.0003050319135214855,-0.014169142189557097,-0.44942601913245467,6.373479489868444,-0.022458059851166143,-0.01425545807787773,0.4902499701124852,0.11186717483195832,0.04335139987861737,-0.006000545598909602,0.005029658799350284,0.0014479886662440067,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'<\x8c\xf92\xa8vQ\xb8',1633942880542996,365323.9625059035,144120.58720842213,21.23687662384433,0.8932038698877339,0.00026002763073846365,-0.014171001088567647,-0.44942848366715166,6.377149463722449,-0.020256376350579655,-0.012745584703544921,0.4977186937686145,0.15592862027039664,0.08846555815887673,-0.003057838547733053,0.0036602706213431898,3.791278055489498e-05,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf4\x9em.x(Z5',1633942880553547,365324.00024212064,144120.53507648426,21.23833111769224,0.8932243965277024,0.00028688627483052935,-0.014145633555440167,-0.4493884691392319,6.38309122945413,-0.02088889641422981,-0.013316131128959907,0.5858881340173782,0.07207911665733698,-0.10042305750419286,-0.001977060758936895,0.006727834897135049,0.0008485349489323894,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc1\x92\xc1h\xfeo]#',1633942880562916,365324.0348525203,144120.488018102,21.239667542009087,0.8932252522108322,0.0002640419054674672,-0.014115592969186115,-0.44938772694622614,6.388350336552065,-0.020408234510790994,-0.01317265205960605,0.5746862134245732,0.054330182892514185,-0.007295558544236519,-0.007471992171258677,0.003639746467423357,0.0004671542574840763,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
