token,lidar_pc_token,track_token,next_token,prev_token,x,y,z,width,length,height,vx,vy,vz,yaw,confidence
b'\xa6]\xcc^UET(',b'\xa59\xc6\x9e\x13\xcf[\x7f',b'S\xff1U\xff\xdbY\xb1',b'\xbf\x84\xcc\xed\x15\xe5WP',b'8\xff\xfa\x19\x8d\x91S\xc1',365292.5371786951,143803.21468046604,21.28529816722345,0.7785677145119998,0.6802268001573175,1.7790500189831135,-0.007467073312162264,-0.0058883254675460754,0.000549187510798788,2.23327581604733,0.8443314398115226
b'\xe9\xf7\x92\x1a}pW\xfb',b'\xa59\xc6\x9e\x13\xcf[\x7f',b'\x02\xb1\xd5j0\x9f]V',b'\x04\xb3\t\x00\xc7[_7',"b'\x83\xfb,D\x8e\x9cXS'",365292.3919265121,143804.13839703132,21.342710198660534,0.7659949796712684,0.6870958165627659,1.8328808644697006,-0.054079294180919085,-0.0014336412939448592,0.0005520438118535749,-1.631559062983897,0.6473063641400778
"b'\xca""&\x7f\xd60W\xdf'",b'\xa59\xc6\x9e\x13\xcf[\x7f',b'\xcbWW_\x1d\xac]m',b'\xe7\xd5w_\xc6\xceX\xb0',b'y\xff\x0c*J\x11[\xa6',365292.2377445265,143757.58895874573,20.559824876424372,0.7604241899743015,0.8125864396104162,1.8037232057165047,-0.002491586622589949,-0.0017952851393724899,-0.0004467217458145407,2.522493715548338,0.49590641574327454
"b']G\x9bL,dS\xda'",b'\xa59\xc6\x9e\x13\xcf[\x7f',"b""\xa5k'\x11\xf7\x8fZ'""",b'\x02\xbb\x9ad{CQ\xd4',b'\x82\x18\x94\x8e\xaf\xa7Z\xeb',365291.44416743907,143803.8262916125,21.3908185299957,0.7395581012283563,0.6847613274336194,1.8278778169514518,0.008318402367612734,5.1237763273766224e-05,0.0002470041300827211,-0.7118463764905338,0.5014341304803672
b'r/\xbc\xbc\xffp^\xc3',b'\xa59\xc6\x9e\x13\xcf[\x7f',b'\x04\xd9\xf2\x08*nT\xa2',b'T\xdeP/l\xaaTT',b'J\x8bh\x12\x9cs_\xf8',365293.1267303192,143804.97273891105,21.029620048669496,0.3966088891029358,0.3969963788986206,0.780323326587677,0.0,0.0,0.0,2.452060085860282,0.4795891433724426
b'\x00W\x9cRJ\xe3X\x0f',b'Q\xedy\xba<\x18\\\xa8',b'\x82\xaa@p\x9c4[\xad',b'\x9a\xc7\xc3\x07\x7f\x82^)',"b'\x1bmWA\xd7\xd7[""'",365310.4469467305,143882.77357137657,21.134317402154704,0.39134295032401023,0.38793804017902384,0.7885695372179807,-0.0027633048145133455,0.00012643041895862416,6.405627508184719e-05,0.31746859480807466,0.5704814689422674
b'\x1b\xeaT7\x06AT\xfd',b'Q\xedy\xba<\x18\\\xa8',b'\xc6\xe7\x953\x83l_\xa5',b'~\x9b+\xa0\x98\xc2X\xba',b'r\xe7\x9fP\x058UK',365294.9671174079,143791.12649991774,20.774541505466996,0.8467218601668167,0.9477296420694221,1.7439487959361484,-0.9332416191458299,-1.2959727040142173,-0.026186742207326762,-2.1926456699944636,0.7576333768297393
b'Yl_\xb2#\x8fW\xbd',b'Q\xedy\xba<\x18\\\xa8',b' \xeazE!\x11V\xa9',b'\xeb\x9d\x85E4\x88R\x05',b'i\x17\x96Rg\xe7_\xa0',365320.59763608675,143809.4822080608,21.277843996148903,0.8028492015374197,0.8679305605011249,1.691926395189392,0.4442483489778899,1.1811023485921415,0.01761297345926686,1.2046336817182288,0.8555717565044275
b'\xdd\xdf\xc7:l_T:',b'Q\xedy\xba<\x18\\\xa8',b'\x91\x82\x9f\xe2C\xa3]\xa1',b'\xd8+\x11\x8f\x9c8U\x13',b'\x06\xad\xdb\\\xb2mXV',365300.67762056825,143784.67533771292,20.951890101948827,1.882748007774353,4.285710334777832,1.6141941547393799,0.0,0.0,0.0,-1.9225770150189896,1.0
b'\xfa\x9b\x91/\xdd\x8aV\xcb',b'Q\xedy\xba<\x18\\\xa8',b'j\xe4#\xc9\xc9\x94]\xe0',b'\xae<\xfa>RU]|',b'\xc5\xcf\x8f\x0fY\xd0UE',365302.1274936521,143827.8933495271,21.233384590746375,0.7669452930249322,0.7254090049014388,1.6419669137347603,-0.06741745505489666,-0.06575310642132055,-0.001362453386978177,-2.9461763345195693,0.7543765882971332
b'*\xc3Z\x9c\x9d-Xf',b'Q\xedy\xba<\x18\\\xa8',"b'\xb1\xdaL\x81\xe7\xc9W""'",b'0oL\xc1\x97UV\xf2',b'\xbbz&D\xe5:R\x10',365288.96547953977,143796.41839739712,21.118810152371832,0.8430608988221955,0.865853826666306,1.8101650090881118,0.5048643241285425,0.9210858598711227,0.017710859498268193,1.0887184303107347,0.7760883100467514
b'\x97\x80m\xbf\x974^~',b'Q\xedy\xba<\x18\\\xa8',"b'1pa\xf9""\x07_\xb9'",b'm\x82t\x8d\x06\xef\\e',b'F\xc9\xf6U\\\xc0\\\xad',365314.52319005394,143782.5240582406,20.628060577564156,0.8356428115739424,0.8719418175017494,1.7491248252785974,-0.8359691028622465,-1.1240440564475724,-0.018363614125840925,-2.016995312170477,0.6961128820007647
b'-\x91\x0e\xb4\n\xbbS\x89',b'Q\xedy\xba<\x18\\\xa8',b'Y\xf1\xd1\x06\x03\x1cP\xfa',b'm\xe6F_R~V-',b'\xb4\xef\xbei\xac\xb5W\xb9',365298.7025871415,143813.79703030226,20.753289442251106,2.2609387658246405,0.5947747550037602,1.1069139500209046,6.481441137023026e-05,8.659833365158142e-05,-0.00011269255632114492,-1.8626604100558486,0.8522333193446363
b'\xad#\x16|\x98\x1f\\}',b'Q\xedy\xba<\x18\\\xa8',"b'*]g""\xc3\xc2_K'",b'N\x90\xcc\x15\x14n]Q',b'h_\x03;m\x91Z\x12',365297.865818144,143811.1477744219,20.788631694668524,2.2324859360641964,0.5781873766991386,1.1083643417337619,-0.010500706056962262,-1.4244646996372176e-05,4.9588758837725946e-05,-1.845199914432889,0.7303427426665908
b'`a\xe7\x12\xe9\xa0X\xb9',b'Q\xedy\xba<\x18\\\xa8',b'\x14\xa8Z\xdd\x8c\xf1^Z',b'\x87\xc7\xb8\r\xd9W\\d',b'\xdeF\xcbfb\xecX\x9e',365298.3328235555,143812.62955597672,20.775185123034063,2.2584210092612285,0.5885910255920402,1.128595376420466,-0.0010090828894279836,0.00021121862443912215,-8.731630283232613e-06,-1.3823758932826717,0.763942805550689
b'\x9f>\xf8\xcez!W\x0e',b'Q\xedy\xba<\x18\\\xa8',b'ok\xf3\xa4*y]\xf9',b'\xd3a\xa1\x08\x9a\xe1V\x01',b'\xb9O\x87\xf7\xdc\xc8T7',365292.76439268317,143758.12618205952,20.469250328744298,0.8079956165600796,0.8535525275036913,1.8368759086550157,0.015453095483282544,-0.04342249898233257,0.0010388804055784088,2.7190483720680607,0.7831946950138511
b'\x8c\xdc#\xdb74W!',b'Q\xedy\xba<\x18\\\xa8',b'\x0fb\x9f\xa9\xd2cP9',b'\x90#sz\xd0\x9fY~',b'~\x1ef\xdc\xc8eZ\xf0',365306.881137216,143761.39934478514,20.264817816023214,0.8281273221529291,0.8621849229502563,1.8103608881304727,-1.310509708977979,-0.1840039829097027,-0.026411922922250478,-3.0534117168829424,0.5323030836214029
b'\xbf\x84\xcc\xed\x15\xe5WP',b'Q\xedy\xba<\x18\\\xa8',b'S\xff1U\xff\xdbY\xb1',b'\xab\xa7\rD|\xb1Z\x83',b'\xa6]\xcc^UET(',365292.5400975792,143803.20916285095,21.290745449332782,0.778272827277332,0.6797414475679988,1.779366175145428,-0.0008490004787436983,-0.00964301260081551,0.0005946541397452128,2.314553556756726,0.8461503734000525
b'\x04\xb3\t\x00\xc7[_7',b'Q\xedy\xba<\x18\\\xa8',b'\x02\xb1\xd5j0\x9f]V',b'\xa9\xedH\xa2Y\x9dRo',b'\xe9\xf7\x92\x1a}pW\xfb',365292.3823439828,143804.13680318915,21.348175623480497,0.7647472198451768,0.6861422213988642,1.8333305044252997,-0.04903648540566097,-0.003037360071139903,0.0005836069689204574,-1.5572617211060462,0.6442899738159795
b'\xe7\xd5w_\xc6\xceX\xb0',b'Q\xedy\xba<\x18\\\xa8',b'\xcbWW_\x1d\xac]m',b'P\xfe8G:\xabX.',"b'\xca""&\x7f\xd60W\xdf'",365292.23762002686,143757.58886903894,20.559802554632178,0.7604241899743015,0.8125864396104162,1.8037232057165047,-0.002491586622589949,-0.0017952851393724899,-0.0004467217458145407,2.522493715548338,0.49590641574327454
b'\x02\xbb\x9ad{CQ\xd4',b'Q\xedy\xba<\x18\\\xa8',"b""\xa5k'\x11\xf7\x8fZ'""",b'\x8f\x83\xd9\x95\x9auR\xd4',"b']G\x9bL,dS\xda'",365291.444583093,143803.82629417273,21.39083087229807,0.7395581012283563,0.6847613274336194,1.8278778169514518,0.008318402367612734,5.1237763273766224e-05,0.0002470041300827211,-0.7118463764905338,0.5014341304803672
b'T\xdeP/l\xaaTT',b'Q\xedy\xba<\x18\\\xa8',b'\x04\xd9\xf2\x08*nT\xa2',b'\xa3\x1deW\x0f\xb6[\xa2',b'r/\xbc\xbc\xffp^\xc3',365293.1267303192,143804.97273891105,21.029620048669496,0.3966088891029358,0.3969963788986206,0.780323326587677,0.0,0.0,0.0,2.452060085860282,0.4795891433724426
b'\x9a\xc7\xc3\x07\x7f\x82^)',b'\xe3\r&{\x93\x07Z\x8c',b'\x82\xaa@p\x9c4[\xad',b'\x01\x1bni\x08\xb3^\xb0',b'\x00W\x9cRJ\xe3X\x0f',365310.4468086454,143882.77357769443,21.134320603110826,0.39134295032401023,0.38793804017902384,0.7885695372179807,-0.0027633048145133455,0.00012643041895862416,6.405627508184719e-05,0.31746859480807466,0.5704814689422674
b'~\x9b+\xa0\x98\xc2X\xba',b'\xe3\r&{\x93\x07Z\x8c',b'\xc6\xe7\x953\x83l_\xa5',b'\xb4E\r\xd8\xae\xc5XM',b'\x1b\xeaT7\x06AT\xfd',365294.922106873,143791.05655610043,20.781972682254175,0.8472820058028094,0.9490540462526061,1.7461053529599415,-0.8854897634489775,-1.3128786602266913,-0.025865408005766543,-2.1812797122591796,0.7574447556301147
b'\xeb\x9d\x85E4\x88R\x05',b'\xe3\r&{\x93\x07Z\x8c',b' \xeazE!\x11V\xa9',b'\xdb\x18\xeb\xfb\x95\xec_\x90',b'Yl_\xb2#\x8fW\xbd',365320.6194310899,143809.5383879816,21.287290934634836,0.8019317537618373,0.8676958784924537,1.6915537472444364,0.4448888057741735,1.1615255059596823,0.01765660428440571,1.203321255050139,0.8578108783868466
b'\xd8+\x11\x8f\x9c8U\x13',b'\xe3\r&{\x93\x07Z\x8c',b'\x91\x82\x9f\xe2C\xa3]\xa1',b'\x95\xcb\x05\x8b\xb7\x1aPM',b'\xdd\xdf\xc7:l_T:',365300.68002156034,143784.66945052196,20.952498245521287,1.8697797060012817,4.254721164703369,1.6178514957427979,0.0,0.0,0.0,-1.9219794154968997,1.0
b'\xae<\xfa>RU]|',b'\xe3\r&{\x93\x07Z\x8c',b'j\xe4#\xc9\xc9\x94]\xe0',b'\xf0\xbeAVlP\\F',b'\xfa\x9b\x91/\xdd\x8aV\xcb',365302.12742294394,143827.88921770643,21.237332936724478,0.7662218913212439,0.7254249209684458,1.6423914854517572,-0.05029922767808995,-0.059669180786417766,-0.001171328473878803,-2.957534542520899,0.7499496126791597
b'0oL\xc1\x97UV\xf2',b'\xe3\r&{\x93\x07Z\x8c',"b'\xb1\xdaL\x81\xe7\xc9W""'",b'?+`\xeb\xa6kUB',b'*\xc3Z\x9c\x9d-Xf',365288.9861158735,143796.46229317546,21.122896397276524,0.8445758740760451,0.8661642310760658,1.8093078766789625,0.4891348703852003,0.9307627398729174,0.017607979265808704,1.091219766956721,0.7765747105383589
b'm\x82t\x8d\x06\xef\\e',b'\xe3\r&{\x93\x07Z\x8c',"b'1pa\xf9""\x07_\xb9'",b'C\xc80FY\nU\xa1',b'\x97\x80m\xbf\x974^~',365314.460504625,143782.47394229332,20.62957595563926,0.8347906320071002,0.8726707349075076,1.7501054108134488,-0.9642728784276009,-1.0508389544763284,-0.02060888825485969,-2.0748768400196647,0.6939285234513126
b'm\xe6F_R~V-',b'\xe3\r&{\x93\x07Z\x8c',b'Y\xf1\xd1\x06\x03\x1cP\xfa',b'kC\xaf+\x8b9U\xc5',b'-\x91\x0e\xb4\n\xbbS\x89',365298.68588199565,143813.7598753136,20.742063154401315,2.260493503729818,0.5949864437545758,1.1105572843601885,-0.004955013395738442,-0.0006309167851801443,-0.000149536535369394,-1.8404494752440335,0.8314531654048385
b'N\x90\xcc\x15\x14n]Q',b'\xe3\r&{\x93\x07Z\x8c',"b'*]g""\xc3\xc2_K'",b'\\\xf1\x10\xdb\xd7\x06Yg',b'\xad#\x16|\x98\x1f\\}',365297.8700264518,143811.1420113485,20.801205567986553,2.2317145051351623,0.5780179169137926,1.1080516920986931,-0.008288753871964094,-0.00011428403480286287,0.00013207176080127538,-1.851185364684301,0.7537672870034625
b'\x87\xc7\xb8\r\xd9W\\d',b'\xe3\r&{\x93\x07Z\x8c',b'\x14\xa8Z\xdd\x8c\xf1^Z',b'/\x18\xe3\xff7\xe4X\\',b'`a\xe7\x12\xe9\xa0X\xb9',365298.3154851786,143812.58741315105,20.769179230231945,2.2606788818183214,0.5872516447080556,1.1365736466635625,-0.006124662843814618,-0.000648563503461623,-5.61727712379045e-05,-1.4692468218850854,0.7273590678428824
b'\xd3a\xa1\x08\x9a\xe1V\x01',b'\xe3\r&{\x93\x07Z\x8c',b'ok\xf3\xa4*y]\xf9',b'\x85\x16\xbc\x8a\x1e\x05U\xd3',b'\x9f>\xf8\xcez!W\x0e',365292.77344746474,143758.12428258226,20.47743540570211,0.8073331679175066,0.8528772458384013,1.8363447003133349,0.022775556765924472,-0.027492604431116376,0.001116383905383077,2.736235733616107,0.778681838134957
b'\x90#sz\xd0\x9fY~',b'\xe3\r&{\x93\x07Z\x8c',b'\x0fb\x9f\xa9\xd2cP9',b'\x03R5}\xa1US\x1e',b'\x8c\xdc#\xdb74W!',365306.81564973533,143761.3901499221,20.263497985822866,0.8281273221529291,0.8621849229502563,1.8103608881304727,-1.310509708977979,-0.1840039829097027,-0.026411922922250478,-3.0534117168829424,0.5323030836214029
b'\xab\xa7\rD|\xb1Z\x83',b'\xe3\r&{\x93\x07Z\x8c',b'S\xff1U\xff\xdbY\xb1',b'\x0b\xfe\xc1]\xeayZs',b'\xbf\x84\xcc\xed\x15\xe5WP',365292.54095115274,143803.2029600744,21.29590824113697,0.7800545981386873,0.6804974699479736,1.7813789702052123,0.0029687385966476604,-0.01482422525952675,0.0006657054176312214,2.1163643476912135,0.8494911583438963
b'\xa9\xedH\xa2Y\x9dRo',b'\xe3\r&{\x93\x07Z\x8c',b'\x02\xb1\xd5j0\x9f]V',b'~\x05\xa5h6aRU',b'\x04\xb3\t\x00\xc7[_7',365292.3873950816,143804.13499007522,21.351457102165348,0.7660100813238285,0.6867491041263313,1.837210337031849,-0.023237144490353613,-0.007717221464898848,0.0005544772887898296,-1.4640693457862497,0.6441086874227784
b'P\xfe8G:\xabX.',b'\xe3\r&{\x93\x07Z\x8c',b'\xcbWW_\x1d\xac]m',b'\x1a\xfd\xf1C\x99\xefS\xaf',b'\xe7\xd5w_\xc6\xceX\xb0',365292.2374955198,143757.58877932673,20.55978023149982,0.7604241899743015,0.8125864396104162,1.8037232057165047,-0.002491586622589949,-0.0017952851393724899,-0.0004467217458145407,2.522493715548338,0.49590641574327454
b'\x8f\x83\xd9\x95\x9auR\xd4',b'\xe3\r&{\x93\x07Z\x8c',"b""\xa5k'\x11\xf7\x8fZ'""",b'\xd6d\x99\xa3\x12\xb9\\+',b'\x02\xbb\x9ad{CQ\xd4',365291.4449987719,143803.82629673314,21.390843215341455,0.7395581012283563,0.6847613274336194,1.8278778169514518,0.008318402367612734,5.1237763273766224e-05,0.0002470041300827211,-0.7118463764905338,0.5014341304803672
b'\xa3\x1deW\x0f\xb6[\xa2',b'\xe3\r&{\x93\x07Z\x8c',b'\x04\xd9\xf2\x08*nT\xa2',b'\x1e\x05of\x8fqPi',b'T\xdeP/l\xaaTT',365293.1267303192,143804.97273891105,21.029620048669496,0.3966088891029358,0.3969963788986206,0.780323326587677,0.0,0.0,0.0,2.452060085860282,0.4795891433724426
b'\x01\x1bni\x08\xb3^\xb0',b'\n\xd2\x85\xfa|\x9aY0',b'\x82\xaa@p\x9c4[\xad',b'\x94\x8c\xb8\xcd\xe4\x01W\xcc',b'\x9a\xc7\xc3\x07\x7f\x82^)',365310.4232392577,143882.7584570844,21.085497226437766,0.38546563988678956,0.3817380084271458,0.7860637839103707,-0.00444273150306183,-0.00042477560028110137,-0.0004989295275526639,0.2944795843533754,0.5534999988450452
b'\xb4E\r\xd8\xae\xc5XM',b'\n\xd2\x85\xfa|\x9aY0',b'\xc6\xe7\x953\x83l_\xa5',b'_^\xae\xe3#sV\xa6',b'~\x9b+\xa0\x98\xc2X\xba',365294.8749963236,143790.98967506835,20.789264552846532,0.8474285628531407,0.9500067287161055,1.7469249256390758,-0.878105373604246,-1.3198603734341547,-0.025876769206584153,-2.1756838041904594,0.7600498723252787
b'\xdb\x18\xeb\xfb\x95\xec_\x90',b'\n\xd2\x85\xfa|\x9aY0',b' \xeazE!\x11V\xa9',b'\xd5\xe9>=\xd1_UP',b'\xeb\x9d\x85E4\x88R\x05',365320.643969672,143809.596437759,21.29660546686637,0.8007543114125184,0.8677398871171821,1.6923914129391493,0.4519335563505007,1.162012734218352,0.01782236527239995,1.2025482986703269,0.8576017155552657
b'\x95\xcb\x05\x8b\xb7\x1aPM',b'\n\xd2\x85\xfa|\x9aY0',b'\x91\x82\x9f\xe2C\xa3]\xa1',b'\xc5\n\x0e-S_Q\xf2',b'\xd8+\x11\x8f\x9c8U\x13',365300.68186209194,143784.66808089538,20.95749990554066,1.863906741142273,4.263794898986816,1.605968952178955,0.0,0.0,0.0,-1.921873492176487,1.0
b'\xf0\xbeAVlP\\F',b'\n\xd2\x85\xfa|\x9aY0',b'j\xe4#\xc9\xc9\x94]\xe0',b'\xfdt\xfa\xd0&MV%',b'\xae<\xfa>RU]|',365302.1259187891,143827.88728090082,21.24213049801835,0.7656027132097768,0.725145165061556,1.642618773326903,-0.04035143815067321,-0.044163759230850384,-0.00093644054950377,-3.0163019064777297,0.7467378046506337
b'?+`\xeb\xa6kUB',b'\n\xd2\x85\xfa|\x9aY0',"b'\xb1\xdaL\x81\xe7\xc9W""'",b'\x88P[\xdd\xe2JZ\xd3',b'0oL\xc1\x97UV\xf2',365289.01344030746,143796.51529467915,21.128445743300738,0.8460799743013502,0.8677694978200147,1.8096778611504651,0.5071195021274881,0.998267332105778,0.01785337085088704,1.0948459920953768,0.7797621323855877
b'C\xc80FY\nU\xa1',b'\n\xd2\x85\xfa|\x9aY0',"b'1pa\xf9""\x07_\xb9'",b'\r\x06\xc1\xfc-nS\xe8',b'm\x82t\x8d\x06\xef\\e',365314.40473628603,143782.4158753875,20.63274100185264,0.8341434239324113,0.8739030734223842,1.750979637957594,-0.9694395855198457,-1.101786406468079,-0.021762672429425596,-2.09675151429646,0.6943844449588032
b'kC\xaf+\x8b9U\xc5',b'\n\xd2\x85\xfa|\x9aY0',b'Y\xf1\xd1\x06\x03\x1cP\xfa',b'\xdd\xb9m\x0cn\xe2W\x88',b'm\xe6F_R~V-',365298.69611807354,143813.77931971388,20.739258395506987,2.2619405740524443,0.5931377833469226,1.106936776773696,-0.0014349921965522011,-1.72890873248588e-05,-9.345771520618568e-05,-1.8144954579344226,0.8380983388532944
b'\\\xf1\x10\xdb\xd7\x06Yg',b'\n\xd2\x85\xfa|\x9aY0',"b'*]g""\xc3\xc2_K'",b'\xf8\xa8r\xc2\xfe\x19P\xc2',b'N\x90\xcc\x15\x14n]Q',365297.86381096835,143811.13678160417,20.819607320394567,2.2289171278566506,0.5786112621413149,1.104775114898334,-0.009405633763744599,-0.00016385773422898387,0.0002207935810887741,-1.858739415621614,0.7517223715796524
b'/\x18\xe3\xff7\xe4X\\',b'\n\xd2\x85\xfa|\x9aY0',b'\x14\xa8Z\xdd\x8c\xf1^Z',b'u\xb5\x8dh\xa6\x90Y\xaf',b'\x87\xc7\xb8\r\xd9W\\d',365298.3104893132,143812.60646735318,20.780926654460036,2.257872955040835,0.585844084079092,1.13223361931157,-0.007071370240096159,-3.492635146857496e-05,7.602658508352793e-05,-1.4147583979366818,0.745440756463361
b'\x85\x16\xbc\x8a\x1e\x05U\xd3',b'\n\xd2\x85\xfa|\x9aY0',b'ok\xf3\xa4*y]\xf9',b'\xae\xe7#_\xe1\xd1W\xb3',b'\xd3a\xa1\x08\x9a\xe1V\x01',365292.7777272265,143758.11811833602,20.48489977435906,0.8072230100615861,0.8525038122339482,1.836294807404801,0.019020989347896037,-0.02408242292969932,0.001156762323343326,2.7297544288619804,0.7805272808925027
b'\x03R5}\xa1US\x1e',b'\n\xd2\x85\xfa|\x9aY0',b'\x0fb\x9f\xa9\xd2cP9',b'\x82\xf0t \x1a{]\xa5',b'\x90#sz\xd0\x9fY~',365306.8048555064,143761.37985585537,20.279228381926103,0.8282914637372099,0.8632795576187652,1.8115076038938405,-1.095103980342086,-0.08028087503423494,-0.025106961306112258,-3.0834549821217343,0.5315822044045896
b'\x0b\xfe\xc1]\xeayZs',b'\n\xd2\x85\xfa|\x9aY0',b'S\xff1U\xff\xdbY\xb1',b'\x06\xd4I\xaes\xc1T\x90',b'\xab\xa7\rD|\xb1Z\x83',365292.5428925046,143803.1990199299,21.301929362939667,0.78052123325811,0.6805893273887116,1.7828936910559772,0.00493288639628132,-0.014180934648433275,0.0007318596862459321,2.2294391806737472,0.8519722422282326
b'~\x05\xa5h6aRU',b'\n\xd2\x85\xfa|\x9aY0',b'\x02\xb1\xd5j0\x9f]V',b'\xcd\xaaw\nK\xc6Y\xda',b'\xa9\xedH\xa2Y\x9dRo',365292.3883774971,143804.13396336287,21.35547722048172,0.7653679770988312,0.685942172208181,1.836080644418421,-0.012821293279546835,-0.0061380604095971035,0.0005578767868006008,-1.5659795739346862,0.6418136488324989
b'\x1a\xfd\xf1C\x99\xefS\xaf',b'\n\xd2\x85\xfa|\x9aY0',b'\xcbWW_\x1d\xac]m',b'Q1\xf4\xff\x12\xc4RW',b'P\xfe8G:\xabX.',365292.2373710028,143757.58868960736,20.559757906580572,0.7604241899743015,0.8125864396104162,1.8037232057165047,-0.002491586622589949,-0.0017952851393724899,-0.0004467217458145407,2.522493715548338,0.49590641574327454
b'\xd6d\x99\xa3\x12\xb9\\+',b'\n\xd2\x85\xfa|\x9aY0',"b""\xa5k'\x11\xf7\x8fZ'""",b'k\x06\x16\x11\xcf5T\xa0',b'\x8f\x83\xd9\x95\x9auR\xd4',365291.445414484,143803.82629929375,21.390855559372856,0.7395581012283563,0.6847613274336194,1.8278778169514518,0.008318402367612734,5.1237763273766224e-05,0.0002470041300827211,-0.7118463764905338,0.5014341304803672
b'\x1e\x05of\x8fqPi',b'\n\xd2\x85\xfa|\x9aY0',b'\x04\xd9\xf2\x08*nT\xa2',b'\x8f\x19\x7f\x18G]Z\xfc',b'\xa3\x1deW\x0f\xb6[\xa2',365293.1267303192,143804.97273891105,21.029620048669496,0.3966088891029358,0.3969963788986206,0.780323326587677,0.0,0.0,0.0,2.452060085860282,0.4795891433724426
b'\x94\x8c\xb8\xcd\xe4\x01W\xcc',b'\xf8\xf1vV\xaf\xb5Q\xfb',b'\x82\xaa@p\x9c4[\xad',b'z\xf7\xb2\xfc:\xd2Q\xf3',b'\x01\x1bni\x08\xb3^\xb0',365310.4320272418,143882.74675565123,21.096286496166602,0.3943791210472833,0.3901187834180321,0.7909804420916469,-0.0024490658566479508,-0.000571056817808365,-0.00012985271011240103,0.2759123221833737,0.5640723228203466
b'_^\xae\xe3#sV\xa6',b'\xf8\xf1vV\xaf\xb5Q\xfb',b'\xc6\xe7\x953\x83l_\xa5',b'X\x9a\xfc\xa7T\xf1T\xba',b'\xb4E\r\xd8\xae\xc5XM',365294.8330161778,143790.9270797378,20.795211959059586,0.8473761084945212,0.9506340757355854,1.7475238624970457,-0.8506779137802367,-1.2928088720398365,-0.025722469557460062,-2.1707026461588885,0.7634961730823777
b'\xd5\xe9>=\xd1_UP',b'\xf8\xf1vV\xaf\xb5Q\xfb',b' \xeazE!\x11V\xa9',"b'\xa2\x14.\xca\xbc,_1'",b'\xdb\x18\xeb\xfb\x95\xec_\x90',365320.6662789363,143809.65384001538,21.306197252024837,0.799662931831547,0.8673835310008099,1.6924725172821125,0.4480487004736331,1.151501329443555,0.017776677961082874,1.2022793662986935,0.8597116089242232
b'\xc5\n\x0e-S_Q\xf2',b'\xf8\xf1vV\xaf\xb5Q\xfb',b'\x91\x82\x9f\xe2C\xa3]\xa1',b'q\xe4d&\xfdOU\xdb',b'\x95\xcb\x05\x8b\xb7\x1aPM',365300.676163274,143784.66190692922,20.96559035816601,1.8639791011810303,4.280053615570068,1.5892341136932373,0.0,0.0,0.0,-1.9217097160997434,1.0
b'\xfdt\xfa\xd0&MV%',b'\xf8\xf1vV\xaf\xb5Q\xfb',b'j\xe4#\xc9\xc9\x94]\xe0',b'\x07\x8be6\xd9\xe8U\xc3',b'\xf0\xbeAVlP\\F',365302.12330762227,143827.88589459434,21.246115995061,0.7656938479055684,0.7256215048792966,1.6430242081966284,-0.04570612418723753,-0.04494783301260187,-0.0009196460085590156,-2.9682551935826536,0.7414873406992624
b'\x88P[\xdd\xe2JZ\xd3',b'\xf8\xf1vV\xaf\xb5Q\xfb',"b'\xb1\xdaL\x81\xe7\xc9W""'",b'\xdf\xe5\xd7\xbd\xd1\xd9R^',b'?+`\xeb\xa6kUB',365289.0303128307,143796.5633692171,21.133107385304648,0.8465888541446832,0.8680309564353906,1.8083424909459016,0.47845797903786397,0.9994493515497903,0.017698869440258398,1.101199504408945,0.7804007144670397
b'\r\x06\xc1\xfc-nS\xe8',b'\xf8\xf1vV\xaf\xb5Q\xfb',"b'1pa\xf9""\x07_\xb9'",b'+\x99\xc9\xc4=v^\x13',b'C\xc80FY\nU\xa1',365314.3543495086,143782.35736851775,20.635435564225084,0.8333606501769908,0.8745651689198514,1.751624951706744,-0.8999300311195485,-1.0814429866603723,-0.02188485284652701,-2.1079076576398177,0.6905871548689703
b'\xdd\xb9m\x0cn\xe2W\x88',b'\xf8\xf1vV\xaf\xb5Q\xfb',b'Y\xf1\xd1\x06\x03\x1cP\xfa',b'\x1c&\x87\xf2\xe4\xa2Y\n',b'kC\xaf+\x8b9U\xc5',365298.69185099704,143813.76228928065,20.72829777612852,2.2630324972256686,0.5955538173446738,1.1047405691078596,-0.0025861391153096562,-0.00032302918012729244,-0.0001383504260790636,-1.8142285098180957,0.8292962707725808
b'\xf8\xa8r\xc2\xfe\x19P\xc2',b'\xf8\xf1vV\xaf\xb5Q\xfb',"b'*]g""\xc3\xc2_K'",b'\x11d\n9\xc6\xe9U\xb2',b'\\\xf1\x10\xdb\xd7\x06Yg',365297.8632567442,143811.14155404398,20.817085751143974,2.2266104350322546,0.5785859374034615,1.105322011240383,-0.008722226121274804,-9.583990146814548e-06,8.014703352127295e-05,-1.8648220228500028,0.7752580589491036
b'u\xb5\x8dh\xa6\x90Y\xaf',b'\xf8\xf1vV\xaf\xb5Q\xfb',b'\x14\xa8Z\xdd\x8c\xf1^Z',b'\xb08\xce\xc6\xa3\x9d\\0',b'/\x18\xe3\xff7\xe4X\\',365298.30302461656,143812.581166961,20.774726546281187,2.263172934875349,0.5844228281774216,1.135578167664614,-0.008673755323167517,-0.000485375714386558,-1.869338360140355e-05,-1.4820069813377632,0.7303874240554521
